HTS Number,Indent,Description,Unit of Quantity,General Rate of Duty,Special Rate of Duty,Column 2 Rate of Duty,Quota Quantity,Additional Duties
"6204.43.40.30","6","Women's (636)","[""doz."",""kg""]","","","","",""
"6204.43.40.40","6","Girls' (636)","[""doz."",""kg""]","","","","",""
"6204.44","2","Of artificial fibers:","","","","","",""
"6204.44.20.00","3","Certified hand-loomed and folklore products (636)","[""doz."",""kg""]","11.3%","Free (AU,BH, CL,CO,E,IL,JO, KR,MA,OM, P,PA,PE,S,SG)","76%","",""
"","3","Other:","","","","","",""
"6204.44.30","4","Containing 36 percent or more by weight of wool or fine animal hair","","8.5%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)","58.5%","",""
"6204.44.30.10","5","Women's (436)","[""doz."",""kg""]","","","","",""
"6204.44.30.20","5","Girls' (436)","[""doz."",""kg""]","","","","",""
"6204.44.40","4","Other","","16%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)","90%","",""
"6204.44.40.10","5","Women's (636)","[""doz."",""kg""]","","","","",""
"6204.44.40.20","5","Girls' (636)","[""doz."",""kg""]","","","","",""
"6204.49","2","Of other textile materials:","","","","","",""
"6204.49.10.00","3","Containing 70 percent or more by weight of silk or silk waste (736)","[""doz."",""kg""]","6.9%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","65%","",""
"6204.49.50","3","Other","","6.9%","Free (AU,BH,CL, CO,E*,IL,JO, KR,MA,OM, P,PA,PE,S,SG)","65%","",""
"6204.49.50.10","4","Subject to cotton restraints (336)","[""doz."",""kg""]","","","","",""
"6204.49.50.20","4","Subject to wool restraints (436)","[""doz."",""kg""]","","","","",""
"6204.49.50.30","4","Subject to man-made fiber restraints (636)","[""doz."",""kg""]","","","","",""
"","4","Other:","","","","","",""
"6204.49.50.50","5","Of silk (836)","[""doz."",""kg""]","","","","",""
"6204.49.50.60","5","Other (836)","[""doz."",""kg""]","","","","",""
"","1","Skirts and divided skirts:","","","","","",""
"6204.51.00","2","Of wool or fine animal hair","","14%","Free (AU,BH,CL,CO,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","90%","",""
"6204.51.00.10","3","Women's (442)","[""doz."",""kg""]","","","","",""
"6204.51.00.20","3","Girls' (442)","[""doz."",""kg""]","","","","",""
"6204.52","2","Of cotton:","","","","","",""
"6204.52.10.00","3","Certified hand-loomed and folklore products (342)","[""doz."",""kg""]","8%","Free (AU,BH,CL, CO,E,IL,JO, KR,MA,OM, P,PA,PE,S,SG)","90%","",""
"6204.52.20","3","Other","","8.2%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM, P,PA,PE,S,SG)","90%","",""
"","4","Corduroy:","","","","","",""
"6204.52.20.10","5","Women's (342)","[""doz."",""kg""]","","","","",""
"6204.52.20.20","5","Girls' (342)","[""doz."",""kg""]","","","","",""
"","4","Blue denim:","","","","","",""
"6204.52.20.30","5","Women's (342)","[""doz."",""kg""]","","","","",""
"6204.52.20.40","5","Girls' (342)","[""doz."",""kg""]","","","","",""
"","4","Other:","","","","","",""
"6204.52.20.70","5","Women's (342)","[""doz."",""kg""]","","","","",""
"6204.52.20.80","5","Girls' (342)","[""doz."",""kg""]","","","","",""
"6204.53","2","Of synthetic fibers:","","","","","",""
"6204.53.10.00","3","Certified hand-loomed products and folklore products (642)","[""doz."",""kg""]","11.3%","Free (AU,BH, CL,CO,E,IL,JO, KR,MA,OM, P,PA,PE,S,SG)","76%","",""
"","3","Other:","","","","","",""
"6204.53.20","4","Containing 36 percent or more by weight of wool or fine animal hair","","14.9%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM, P,PA,PE,S,SG)","90%","",""
"6204.53.20.10","5","Women's (442)","[""doz."",""kg""]","","","","",""
"6204.53.20.20","5","Girls' (442)","[""doz."",""kg""]","","","","",""
"6204.53.30","4","Other","","16%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM, P,PA,PE,S,SG)","90%","",""
"6204.53.30.10","5","Women's (642)","[""doz."",""kg""]","","","","",""
"6204.53.30.20","5","Girls' (642)","[""doz."",""kg""]","","","","",""
"6204.59","2","Of other textile materials:","","","","","",""
"","3","Of artificial fibers:","","","","","",""
"6204.59.10.00","4","Certified hand-loomed and folklore products (642)","[""doz."",""kg""]","11.3%","Free (AU,BH, CL,CO,E,IL,JO, KR,MA,OM, P,PA,PE,S,SG)","76%","",""
"","4","Other:","","","","","",""
"6204.59.20","5","Containing 36 percent or more by weight of wool or fine animal hair","","14.9%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)","90%","",""
"6204.59.20.10","6","Women's (442)","[""doz."",""kg""]","","","","",""
"6204.59.20.20","6","Girls' (442)","[""doz."",""kg""]","","","","",""
"6204.59.30","5","Other","","16%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)","90%","",""
"6204.59.30.10","6","Women's (642)","[""doz."",""kg""]","","","","",""
"6204.59.30.20","6","Girls' (642)","[""doz."",""kg""]","","","","",""
"6204.59.40","3","Other","","6.6%","Free (AU,BH, CL,CO,E*,IL, JO,KR,MA, OM,P,PA, PE,S,SG)","65%","",""
"6204.59.40.10","4","Subject to cotton restraints (342)","[""doz."",""kg""]","","","","",""
"6204.59.40.20","4","Subject to wool restraints (442)","[""doz."",""kg""]","","","","",""
"6204.59.40.30","4","Subject to man-made fiber restraints (642)","[""doz."",""kg""]","","","","",""
"","4","Other:","","","","","",""
"","5","Of silk:","","","","","",""
"6204.59.40.40","6","Containing 70 percent or more by weight of silk or silk waste (742)","[""doz."",""kg""]","","","","",""
"6204.59.40.50","6","Other (842)","[""doz."",""kg""]","","","","",""
"6204.59.40.60","5","Other (842)","[""doz."",""kg""]","","","","",""
"","1","Trousers, bib and brace overalls, breeches and shorts:","","","","","",""
"6204.61","2","Of wool or fine animal hair:","","","","","",""
"","3","Recreational performance outerwear:","","","","","",""
"6204.61.05","4","Trousers and breeches, containing elastomeric fiber, water resistant, without belt loops, weighing more than 6 kg per dozen","","7.6%","Free (AU,BH,CL,CO,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","58.5%","",""
"6204.61.05.10","5","Women's (448)","[""doz."",""kg""]","","","","",""
"6204.61.05.20","5","Girls' (448)","[""doz."",""kg""]","","","","",""
"6204.61.15","4","Other","","13.6%","Free (AU,BH,CL,CO,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","58.5%","",""
"","5","Trousers and breeches:","","","","","",""
"6204.61.15.10","6","Women's (448)","[""doz."",""kg""]","","","","",""
"6204.61.15.20","6","Girls' (448)","[""doz."",""kg""]","","","","",""
"6204.61.15.30","5","Shorts (448)","[""doz."",""kg""]","","","","",""
"6204.61.15.40","5","Bib and brace overall (459)","[""doz."",""<u>kg<\/u>""]","","","","",""
"","3","Other:","","","","","",""
"6204.61.60","4","Trousers and breeches, containing elastomeric fiber, water resistant, without belt loops, weighing more than 6 kg per dozen","","7.6%","Free (AU,BH,CL,CO,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","58.5%","",""
"6204.61.60.10","5","Women's (448)","[""doz."",""kg""]","","","","",""
"6204.61.60.20","5","Girls' (448)","[""doz."",""kg""]","","","","",""
"6204.61.80","4","Other","","13.6%","Free (AU,BH,CL,CO,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","58.5%","",""
"","5","Trousers and breeches:","","","","","",""
"6204.61.80.10","6","Women's (448)","[""doz."",""kg""]","","","","",""
"6204.61.80.20","6","Girls' (448)","[""doz."",""kg""]","","","","",""
"6204.61.80.30","5","Shorts (448)","[""doz."",""kg""]","","","","",""
"6204.61.80.40","5","Bib and brace overalls (459)","[""doz."",""<u>kg<\/u>""]","","","","",""
"6204.62","2","Of cotton:","","","","","",""
"","3","Recreational performance outerwear:","","","","","",""
"6204.62.03.00","4","Containing 15 percent or more by weight of down and waterfowl plumage and of which down comprises 35 percent or more by weight; containing 10 percent or more by weight of down","[""doz."",""kg""]","Free","","60%","",""
"","4","Other:","","","","","",""
"6204.62.05","5","Bib and brace overalls","","8.9%","Free (AU,BH,CL,CO,IL,JO,KR,MA,OM,P, PA,PE,S,SG)","90%","",""
"6204.62.05.05","6","Insulated, for cold weather protection (359)","[""doz."",""<u>kg<\/u>""]","","","","",""
"","6","Other:","","","","","",""
"6204.62.05.10","7","Women's (359)","[""doz."",""<u>kg<\/u>""]","","","","",""
"","7","Girls':","","","","","",""
"6204.62.05.25","8","Imported as parts of playsuits (237)","[""doz."",""kg""]","","","","",""
"6204.62.05.50","8","Other (237)","[""doz."",""kg""]","","","","",""
"6204.62.15","5","Other","","16.6%","Free (AU,BH,CL,CO,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","90%","",""
"6204.62.15.03","6","Containing compact yarns described in statistical reporting numbers 5205.42.0021, 5205.43.0021, 5205.44.0021, 5205.46.0021 or 5205.47.0021 (348)","[""doz."",""kg""]","","","","",""
"","6","Other:","","","","","",""
"","7","Women's trousers and breeches:","","","","","",""
"6204.62.15.06","8","Corduroy (348)","[""doz."",""kg""]","","","","",""
"6204.62.15.11","8","Blue denim (348)","[""doz."",""kg""]","","","","",""
"6204.62.15.21","8","Other (348)","[""doz."",""kg""]","","","","",""
"","7","Girls' trousers and breeches:","","","","","",""
"","8","Corduroy:","","","","","",""
"6204.62.15.26","9","Imported as parts of playsuits (237)","[""doz."",""kg""]","","","","",""
"6204.62.15.31","9","Other (348)","[""doz."",""kg""]","","","","",""
"","8","Blue denim:","","","","","",""
"6204.62.15.36","9","Imported as parts of playsuits (237)","[""doz."",""kg""]","","","","",""
"6204.62.15.41","9","Other (348)","[""doz."",""kg""]","","","","",""
"","8","Other:","","","","","",""
"6204.62.15.46","9","Imported as parts of playsuits (237)","[""doz."",""kg""]","","","","",""
"6204.62.15.51","9","Other (348)","[""doz."",""kg""]","","","","",""
"6204.62.15.56","7","Women's shorts (348)","[""doz."",""kg""]","","","","",""
"","7","Girls' shorts:","","","","","",""
"6204.62.15.61","8","Imported as parts of playsuits (237)","[""doz."",""kg""]","","","","",""
"6204.62.15.66","8","Other (348)","[""doz."",""kg""]","","","","",""
"","3","Other:","","","","","",""
"6204.62.50.00","4","Containing 15 percent or more by weight of down and waterfowl plumage and of which down comprises 35 percent or more by weight; containing 10 percent or more by weight of down","[""doz."",""kg""]","Free","","60%","",""
"","4","Other:","","","","","",""
"6204.62.60","5","Bib and brace overalls","","8.9%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)","90%","",""
"6204.62.60.05","6","Insulated, for cold weather protection (359)","[""doz."",""<u>kg<\/u>""]","","","","",""
"","6","Other:","","","","","",""
"6204.62.60.10","7","Women's (359)","[""doz."",""<u>kg<\/u>""]","","","","",""
"","7","Girls':","","","","","",""
"6204.62.60.25","8","Imported as parts of playsuits (237)","[""doz."",""kg""]","","","","",""
"6204.62.60.50","8","Other (237)","[""doz."",""kg""]","","","","",""
"","5","Other:","","","","","",""
"6204.62.70.00","6","Certified hand-loomed and folklore products (348)","[""doz."",""kg""]","7.1%","Free (AU,BH,CL,CO,E,IL,JO, KR,MA,OM, P,PA,PE,S,SG)","37.5%","",""
"6204.62.80","6","Other","","16.6%","Free (AU,BH,CL,CO,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","90%","",""
"6204.62.80.03","7","Containing compact yarns described in statistical reporting numbers 5205.42.0021, 5205.43.0021, 5205.44.0021, 5205.46.0021 or 5205.47.0021 (348)","[""doz."",""kg""]","","","","",""
"","7","Other:","","","","","",""
"","8","Women's trousers and breeches:","","","","","",""
"6204.62.80.06","9","Corduroy (348)","[""doz."",""kg""]","","","","",""
"6204.62.80.11","9","Blue denim (348)","[""doz."",""kg""]","","","","",""
"6204.62.80.14","9","Designed for use in hospitals, clinics, laboratories or contaminated areas (348)","[""doz."",""kg""]","","","","",""
"6204.62.80.18","9","Other (348)","[""doz."",""kg""]","","","","",""
"","8","Girls' trousers and breeches:","","","","","",""
"","9","Corduroy:","","","","","",""
"6204.62.80.26","10","Imported as parts of playsuits (237)","[""doz."",""kg""]","","","","",""
"6204.62.80.31","10","Other (348)","[""doz."",""kg""]","","","","",""
"","9","Blue denim:","","","","","",""
"6204.62.80.36","10","Imported as parts of playsuits (237)","[""doz."",""kg""]","","","","",""
"6204.62.80.41","10","Other (348)","[""doz."",""kg""]","","","","",""
"","9","Other:","","","","","",""
"6204.62.80.46","10","Imported as parts of playsuits (237)","[""doz."",""kg""]","","","","",""
"6204.62.80.51","10","Other (348)","[""doz."",""kg""]","","","","",""
"6204.62.80.56","8","Women's shorts (348)","[""doz."",""kg""]","","","","",""
"","8","Girls' shorts:","","","","","",""
"6204.62.80.61","9","Imported as parts of playsuits (237)","[""doz."",""kg""]","","","","",""
"6204.62.80.66","9","Other (348)","[""doz."",""kg""]","","","","",""
"6204.63","2","Of synthetic fibers:","","","","","",""
"","3","Recreational performance outerwear:","","","","","",""
"6204.63.01.00","4","Containing 15 percent or more by weight of down and waterfowl plumage and of which down comprises 35 percent or more by weight; containing 10 percent or more by weight of down","[""doz."",""kg""]","Free","","60%","",""
"","4","Other:","","","","","",""
"","5","Bib and brace overalls:","","","","","",""
"6204.63.02.00","6","Water resistant","[""doz."",""<u>kg<\/u>""]","7.1%","Free (AU,BH,CL,CO,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","65%","",""
"6204.63.03","6","Other","","14.9%","Free (AU,BH,CL,CO,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","76%","",""
"6204.63.03.05","7","Insulated, for cold weather protection (659)","[""doz."",""<u>kg<\/u>""]","","","","",""
"","7","Other:","","","","","",""
"6204.63.03.10","8","Women's (659)","[""doz."",""<u>kg<\/u>""]","","","","",""
"","8","Girls':","","","","","",""
"6204.63.03.25","9","Imported as parts of playsuits (237)","[""doz."",""kg""]","","","","",""
"6204.63.03.50","9","Other (237)","[""doz."",""kg""]","","","","",""
"","5","Other:","","","","","",""
"6204.63.08","6","Containing 36 percent or more by weight of wool or fine animal hair","","13.6%","Free (AU,BH,CL,CO,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","58.5%","",""
"6204.63.08.10","7","Women's (448)","[""doz."",""kg""]","","","","",""
"6204.63.08.20","7","Girls' (448)","[""doz."",""kg""]","","","","",""
"","6","Other:","","","","","",""
"6204.63.09","7","Water resistant trousers or breeches","","7.1%","Free (AU,BH,CL,CO,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","65%","",""
"6204.63.09.10","8","Ski/snowboard pants (648)","[""doz."",""kg""]","","","","",""
"6204.63.09.90","8","Other (648)","[""doz."",""kg""]","","","","",""
"6204.63.11","7","Other","","28.6%","Free (AU,BH,CL,CO,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","90%","",""
"","8","Trousers and breeches:","","","","","",""
"6204.63.11.10","9","Women's (648)","[""doz."",""kg""]","","","","",""
"","9","Girls':","","","","","",""
"6204.63.11.25","10","Imported as parts of playsuits (237)","[""doz."",""kg""]","","","","",""
"6204.63.11.30","10","Other (648)","[""doz."",""kg""]","","","","",""
"","8","Shorts:","","","","","",""
"6204.63.11.32","9","Women's (648)","[""doz."",""kg""]","","","","",""
"","9","Girls':","","","","","",""
"6204.63.11.35","10","Imported as parts of playsuits (237)","[""doz."",""kg""]","","","","",""
"6204.63.11.40","10","Other (648)","[""doz."",""kg""]","","","","",""
"","3","Other:","","","","","",""
"6204.63.50.00","4","Containing 15 percent or more by weight of down and waterfowl plumage and of which down comprises 35 percent or more by weight; containing 10 percent or more by weight of down","[""doz."",""kg""]","Free","","60%","",""
"","4","Other:","","","","","",""
"","5","Bib and brace overalls:","","","","","",""
"6204.63.55.00","6","Water resistant (659)","[""doz."",""<u>kg<\/u>""]","7.1%","Free (AU,BH,CL,CO,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","65%","",""
"6204.63.60","6","Other","","14.9%","Free (AU,BH,CL,CO,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","76%","",""
"6204.63.60.05","7","Insulated, for cold weather protection (659)","[""doz."",""kg""]","","","","",""
"","7","Other:","","","","","",""
"6204.63.60.10","8","Women's (659)","[""doz."",""<u>kg<\/u>""]","","","","",""
"","8","Girls':","","","","","",""
"6204.63.60.25","9","Imported as parts of playsuits (237)","[""doz."",""kg""]","","","","",""
"6204.63.60.50","9","Other (237)","[""doz."",""kg""]","","","","",""
"6204.63.65.00","5","Certified hand-loomed and folklore products (648)","[""doz."",""kg""]","11.3%","Free (AU,BH,CL,CO,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","76%","",""
"","5","Other:","","","","","",""
"6204.63.70","6","Containing 36 percent or more by weight of wool or fine animal hair","","13.6%","Free (AU, BH, CL, CO, IL, JO, KR, MA, OM, P, PA, PE, S, SG)","58.5%","",""
"6204.63.70.10","7","Women's (448)","[""doz."",""kg""]","","","","",""
"6204.63.70.20","7","Girls' (448)","[""doz."",""kg""]","","","","",""
"","6","Other:","","","","","",""
"6204.63.75","7","Water resistant trousers or breeches (648)","","7.1%","Free (AU,BH,CL,CO,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","65%","",""
"6204.63.75.10","8","Ski/snowboard pants (648)","[""doz."",""kg""]","","","","",""
"6204.63.75.90","8","Other (648)","[""doz."",""kg""]","","","","",""
"6204.63.90","7","Other","","28.6%","Free (AU,BH,CL,CO,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","90%","",""
"","8","Trousers and breeches:","","","","","",""
"","9","Women's:","","","","","",""
"6204.63.90.09","10","Designed for use in hospitals, clinics, laboratories or contaminated areas (648)","[""doz."",""kg""]","","","","",""
"6204.63.90.11","10","Other (648)","[""doz."",""kg""]","","","","",""
"","9","Girls':","","","","","",""
"6204.63.90.25","10","Imported as parts of playsuits (237)","[""doz."",""kg""]","","","","",""
"6204.63.90.30","10","Other (648)","[""doz."",""kg""]","","","","",""
"","8","Shorts:","","","","","",""
"6204.63.90.32","9","Women's (648)","[""doz."",""kg""]","","","","",""
"","9","Girls':","","","","","",""
"6204.63.90.35","10","Imported as parts of playsuits (237)","[""doz."",""kg""]","","","","",""
